Ball of foot m,Bridge m,Heel m,Calf m,Inner shin m,Outer shin m,acc x m,acc y m,acc z m,gyro x m,gyro y m,gyro z m,Ball of foot s,Bridge s,Heel s,Calf s,Inner shin s,Outer shin s,acc x s,acc y s,acc z s,gyro x s,gyro y s,gyro z s
509.1,464.97,383.32,481.43,203.97,233.82,437.41,-14.519,171.64,331.33,1056.5,-864.79,479.33,485.7,501.88,428.1,38.339,340.73,326.6,165.8,-67.857,317.85,-161.72,-557.93
508.98,465.47,383.67,481.4,203.64,233.76,438.65,43.105,146.34,271.72,785.15,-649.2,480.73,485.86,501.86,428.26,38.965,340.99,397.37,137.18,-103.09,293.64,-204.37,-527.58
508.88,465.95,384.23,481.38,203.31,233.7,410.28,103.39,101.09,139.64,471.84,-456.6,482.07,485.99,501.84,428.42,39.33,341.18,447.03,101.56,-139.26,233.57,-230.24,-430.72
508.8,466.4,385.01,481.36,202.98,233.64,362.44,154.29,48.479,-32.906,160.5,-307.34,483.36,486.11,501.81,428.56,39.424,341.31,468.13,69.017,-169.38,152.26,-242.77,-284.44
508.75,466.8,386.02,481.34,202.64,233.58,305.39,188.98,-1.5563,-217.49,-111.21,-209.17,484.58,486.21,501.78,428.69,39.241,341.39,459.39,48.106,-188.59,69.099,-245.48,-114.09
508.72,467.15,387.26,481.33,202.31,233.53,247.85,205.36,-42.436,-391.51,-316.5,-158.74,485.74,486.3,501.75,428.82,38.776,341.43,425.47,42.821,-194.52,4.025,-240.44,52.447
508.73,467.43,388.71,481.32,201.99,233.48,196.48,204.44,-70.18,-538.44,-441.71,-145.11,486.84,486.37,501.73,428.93,38.035,341.42,375.51,51.608,-186.97,-27.78,-227.5,191.18
508.77,467.64,390.35,481.32,201.68,233.43,156.27,188.94,-82.399,-646.54,-486.26,-154.42,487.89,486.44,501.7,429.04,37.022,341.39,321.17,68.603,-167.4,-20.734,-204.57,287.34
508.85,467.76,392.18,481.33,201.37,233.39,131.16,162.62,-77.913,-707.16,-460.53,-174.18,488.88,486.49,501.66,429.13,35.75,341.34,273.83,86.207,-138.75,18.338,-168.84,338.39
508.96,467.8,394.15,481.35,201.08,233.36,124.35,130.15,-57.14,-713.28,-382.28,-196.69,489.83,486.54,501.63,429.21,34.234,341.27,241.74,97.745,-105.33,70.737,-118.72,353.9
509.12,467.75,396.26,481.38,200.81,233.33,137.78,97.026,-22.761,-659.1,-272.09,-220.53,490.74,486.59,501.6,429.28,32.492,341.2,227.83,99.261,-72.472,110.14,-55.612,352.26
509.31,467.61,398.45,481.42,200.55,233.31,170.86,69.044,19.904,-540.8,-148.89,-250.25,491.61,486.64,501.57,429.34,30.549,341.13,229.24,90.191,-45.653,109.81,15.114,355.05
509.54,467.39,400.72,481.47,200.31,233.3,219.3,51.371,63.285,-358.35,-26.317,-294.19,492.44,486.69,501.53,429.39,28.428,341.07,238.99,73.163,-29.16,51.002,84.494,380.39
509.81,467.08,403.03,481.53,200.1,233.29,274.87,47.381,98.815,-117.76,89.175,-361.15,493.24,486.75,501.5,429.42,26.161,341.03,249.04,53.246,-24.748,-69.563,141.81,436.97
510.1,466.69,405.34,481.6,199.91,233.29,326.73,57.627,118.88,167.06,198.1,-456.79,494.02,486.81,501.46,429.45,23.777,341.02,253.43,36.747,-31.052,-235.48,177.45,520.35
510.41,466.24,407.65,481.69,199.74,233.31,364.16,79.347,118.97,473.72,305.73,-580.7,494.79,486.88,501.43,429.46,21.312,341.04,250.2,29.597,-44.136,-411.24,185.97,612.59
510.73,465.73,409.92,481.78,199.6,233.32,379.84,106.83,99.267,772.89,418.52,-725.15,495.53,486.97,501.39,429.46,18.802,341.09,241.25,35.524,-59.011,-548.1,168.32,685.7
511.06,465.18,412.14,481.9,199.48,233.35,372.34,132.73,65.063,1032.1,540.48,-875.83,496.26,487.07,501.36,429.45,16.285,341.19,230.43,54.536,-71.408,-594.26,132.29,708.08
511.37,464.6,414.3,482.02,199.4,233.39,346.59,150.19,25.464,1221.2,670.36,-1014.5,496.99,487.18,501.32,429.43,13.801,341.33,221.1,82.363,-78.994,-507.06,90.821,652.7
511.67,464.01,416.39,482.16,199.34,233.43,312.05,154.93,-9.1729,1318.8,800.73,-1122.9,497.7,487.31,501.29,429.39,11.392,341.51,214.28,111.21,-81.616,-264.2,58.494,505
511.93,463.42,418.42,482.31,199.3,233.48,279.17,146.66,-30.341,1317.4,919.14,-1186.9,498.41,487.45,501.26,429.34,9.1002,341.73,208.4,131.74,-80.672,129.02,47.262,268.25
512.15,462.84,420.39,482.48,199.3,233.53,255.7,129.17,-33.934,1225.9,1011,-1199.9,499.12,487.61,501.23,429.28,6.9694,341.98,200.55,135.9,-78.125,638.12,62.741,-35.061
512.29,462.3,422.3,482.65,199.31,233.6,244.4,108.93,-21.35,1068.5,1063.4,-1163.9,499.82,487.78,501.2,429.2,5.0433,342.27,188.51,119.56,-75.696,1204.1,102.32,-366.44
512.36,461.8,424.18,482.84,199.35,233.66,243.02,92.776,1.2403,880.09,1068.4,-1089.1,500.51,487.97,501.17,429.11,3.3661,342.59,172.42,84.28,-74.49,1753.3,155.7,-678.61
512.33,461.36,426.03,483.03,199.41,233.73,246.24,85.545,25.189,698.59,1025.6,-990.27,501.2,488.18,501.15,429.01,1.9813,342.93,155.08,37.374,-74.989,2210.1,207.81,-924.94
512.18,460.98,427.89,483.23,199.48,233.8,248.42,88.563,42.335,556.71,941.91,-883.82,501.88,488.4,501.13,428.89,0.93228,343.28,141.03,-9.9687,-77.183,2510.3,243.26,-1068.9
511.9,460.69,429.76,483.44,199.56,233.88,246.03,99.581,47.531,475.4,830.84,-783.45,502.56,488.62,501.11,428.75,0.26077,343.63,134.6,-45.972,-80.658,2612.3,251.01,-1091.6
511.48,460.47,431.67,483.66,199.64,233.95,238.75,114.01,39.894,460.48,709.26,-698.03,503.21,488.86,501.09,428.59,0.0070438,343.97,138.11,-61.891,-84.671,2503.8,227.92,-995
510.9,460.34,433.65,483.87,199.73,234.03,229.05,126.79,22.539,503.37,594.44,-631.08,503.86,489.11,501.08,428.42,0.20906,344.29,150.86,-54.638,-88.269,2203.9,180.21,-801.59
510.14,460.28,435.71,484.09,199.81,234.11,220.69,134.16,1.1157,585.3,501.07,-582.01,504.49,489.36,501.07,428.23,0.90194,344.57,169.25,-27.444,-90.522,1759.6,122.25,-549.53
509.2,460.31,437.87,484.31,199.87,234.18,216.88,134.6,-18.205,683.42,439.13,-548.29,505.09,489.62,501.07,428.02,2.1173,344.8,187.98,11.599,-90.797,1237.7,73.062,-285.17
508.07,460.41,440.14,484.53,199.92,234.25,218.94,128.93,-30.616,776.84,412.77,-527.62,505.67,489.89,501.07,427.78,3.8828,344.98,201.74,52.439,-88.994,713.7,51.363,-54.286
506.74,460.57,442.52,484.74,199.94,234.31,225.78,119.5,-33.904,850.98,420.21,-519.32,506.22,490.15,501.07,427.53,6.2212,345.08,206.99,86.236,-85.664,260.07,70.46,106.2
505.2,460.77,445.03,484.94,199.93,234.37,234.41,109.08,-28.812,899.22,454.3,-524.3,506.74,490.41,501.08,427.25,9.15,345.09,203.01,107.66,-81.964,-64.909,134.19,174.46
503.47,461.01,447.65,485.14,199.88,234.43,241.07,99.818,-18.53,921.79,503.9,-544.08,507.22,490.66,501.09,426.95,12.681,345,192.05,115.66,-79.421,-225.15,235.04,146.91
501.54,461.27,450.37,485.33,199.78,234.48,242.6,92.621,-7.5344,923.02,555.7,-579.11,507.66,490.92,501.1,426.63,16.819,344.81,178.46,112.73,-79.482,-210.88,355.02,37.607
499.42,461.53,453.18,485.51,199.63,234.52,237.61,87.314,-0.12843,908.05,596.64,-627.45,508.06,491.16,501.12,426.28,21.562,344.49,167.11,103.22,-82.93,-38.216,469.25,-125.69
497.12,461.77,456.05,485.68,199.42,234.56,226.96,83.228,0.92299,880.67,616.6,-684.18,508.42,491.4,501.15,425.91,26.902,344.05,161.6,91.438,-89.409,255.33,551.47,-308.05
494.66,461.97,458.95,485.83,199.15,234.59,213.58,79.958,-4.7279,842.92,611.13,-742.06,508.73,491.63,501.17,425.51,32.822,343.48,163.07,80.34,-97.368,618.41,580.2,-474.95
492.05,462.12,461.85,485.97,198.81,234.61,201.54,77.792,-14.861,796.97,583.58,-793.03,508.99,491.84,501.2,425.09,39.299,342.78,169.96,71.021,-104.57,995.21,544.25,-599.52
489.32,462.19,464.71,486.09,198.41,234.63,194.84,77.573,-25.305,748.19,545.98,-830.23,509.21,492.05,501.24,424.65,46.302,341.94,178.95,63.101,-108.99,1335,446.08,-667.75
486.49,462.17,467.48,486.2,197.93,234.63,196,80.051,-31.158,708.58,518.3,-849.76,509.37,492.24,501.27,424.19,53.793,340.96,186.62,55.642,-109.61,1600.5,302.58,-681.1
483.59,462.05,470.13,486.29,197.38,234.64,205.25,85.074,-28.331,698.69,525.73,-851.63,509.48,492.42,501.31,423.7,61.729,339.85,191.06,48.163,-106.57,1773.7,142.84,-655.94
480.64,461.81,472.6,486.36,196.76,234.63,220.25,91.088,-15.041,747.08,594.4,-839.62,509.54,492.59,501.36,423.2,70.059,338.61,192.63,41.291,-100.76,1859,3.6933,-620.12
477.68,461.45,474.85,486.41,196.06,234.62,236.69,95.335,7.1543,886.49,746.12,-820.06,509.56,492.74,501.4,422.68,78.73,337.25,193.7,36.722,-92.967,1882.3,-76.295,-607.46
474.74,460.95,476.82,486.45,195.3,234.6,249.56,94.763,33.168,1147.2,993.25,-800.16,509.52,492.88,501.45,422.15,87.682,335.77,197.37,36.465,-83.424,1886.8,-63.246,-651.08
471.86,460.33,478.49,486.47,194.48,234.58,254.75,87.382,55.292,1548.6,1334.9,-786.18,509.44,493.01,501.49,421.61,96.856,334.2,205.83,41.59,-72.023,1925.5,66.372,-776.7
469.06,459.56,479.8,486.47,193.6,234.55,250.55,73.527,65.158,2091.1,1755.1,-782.24,509.31,493.13,501.54,421.06,106.19,332.53,219.13,51,-59.033,2050.7,321.68,-996.96
466.38,458.67,480.73,486.45,192.66,234.52,238.38,56.471,56.338,2750.6,2224.3,-789.82,509.14,493.24,501.59,420.51,115.62,330.8,234.71,60.788,-45.856,2303.6,695.57,-1307.9
463.85,457.65,481.24,486.42,191.68,234.48,222.55,42.012,26.785,3477.1,2703,-808.1,508.93,493.33,501.63,419.96,125.08,329,248.04,64.709,-35.189,2703.8,1165.4,-1688.2
461.49,456.51,481.3,486.37,190.66,234.44,208.93,36.969,-19.757,4199,3147.2,-834.68,508.68,493.42,501.68,419.42,134.52,327.16,254.2,55.941,-30.382,3242.4,1695.8,-2101.2
459.35,455.27,480.9,486.31,189.61,234.4,202.9,46.956,-74.093,4832.7,3515.8,-866.37,508.41,493.51,501.73,418.88,143.88,325.29,249.91,29.841,-34.225,3880.4,2243.6,-2499.9
457.43,453.94,480.03,486.23,188.53,234.36,207.18,74.134,-123.82,5295.9,3776.3,-899.65,508.1,493.58,501.77,418.36,153.11,323.41,235.18,-13.231,-47.748,4553,2763.4,-2834.3
455.76,452.54,478.68,486.13,187.45,234.31,220.42,115.77,-157.04,5522.3,3910.1,-930.56,507.77,493.66,501.81,417.85,162.16,321.53,213.78,-66.337,-69.586,5179.7,3213.2,-3059.2
454.36,451.07,476.86,486.03,186.37,234.26,237.25,164.3,-166.23,5474.9,3914.3,-954.12,507.41,493.72,501.85,417.36,171,319.68,192.31,-116.83,-96.153,5678.2,3559.4,-3142.1
453.24,449.57,474.57,485.91,185.3,234.22,250.15,208.97,-150.93,5154.3,3802,-963.61,507.04,493.79,501.88,416.9,179.6,317.86,177.97,-150.05,-122.53,5980.2,3779.7,-3068.9
452.4,448.05,471.83,485.78,184.24,234.17,252.36,238.76,-117.7,4601.6,3599,-950.08,506.65,493.85,501.92,416.46,187.92,316.08,175.93,-154.81,-143.71,6044.2,3865,-2846.3
451.85,446.53,468.67,485.65,183.21,234.11,240.68,245.56,-77.197,3892.6,3339.8,-902.8,506.25,493.92,501.95,416.05,195.96,314.37,187.35,-128.58,-155.83,5863.3,3817.7,-2500.5
451.59,445.04,465.12,485.51,182.22,234.06,216.9,226.6,-39.505,3127.7,3061.8,-810.54,505.84,493.98,501.98,415.67,203.71,312.73,208.88,-79.705,-157.07,5466,3650,-2072
451.62,443.59,461.2,485.36,181.27,234.01,187.36,185.23,-9.9723,2415.4,2799.8,-663.97,505.42,494.05,502,415.32,211.15,311.17,233.8,-25.266,-148.16,4910.2,3380.1,-1608.2
451.92,442.2,456.97,485.21,180.37,233.95,161.07,130.1,12.218,1855.7,2581,-458.42,505,494.12,502.02,415.01,218.29,309.69,254.59,15.19,-132.3,4270.8,3029.3,-1154.8
452.48,440.89,452.45,485.06,179.52,233.9,147.37,72.817,32.065,1524,2421.8,-196.47,504.57,494.19,502.04,414.73,225.15,308.31,265.71,27.426,-114.55,3625.5,2620,-748.01
453.29,439.68,447.69,484.91,178.74,233.84,153.68,25.191,54.505,1458.7,2325.8,110.44,504.14,494.26,502.06,414.48,231.73,307.02,265.65,8.4401,-100.7,3041.8,2174.5,-410.46
454.33,438.58,442.74,484.76,178.02,233.79,183.49,-3.0842,80.372,1655.3,2284.5,441.88,503.71,494.34,502.07,414.27,238.04,305.83,257.02,-32.193,-95.687,2567.9,1715.2,-149.34
455.57,437.62,437.65,484.61,177.36,233.73,234.68,-5.8664,104.84,2067.1,2279,770.16,503.27,494.43,502.08,414.1,244.11,304.74,244.92,-76.225,-102.27,2229.3,1265.6,41.208
457,436.79,432.46,484.46,176.77,233.67,298.51,18.923,119.25,2612.8,2284.5,1063.6,502.83,494.51,502.09,413.96,249.95,303.74,234.35,-104.17,-120.08,2030.8,850.9,175.38
458.59,436.13,427.2,484.32,176.25,233.6,360.25,69.311,115.35,3190,2274.8,1291.3,502.39,494.6,502.1,413.85,255.59,302.83,227.96,-103.07,-145.6,1962.8,497.49,269.93
460.32,435.62,421.92,484.19,175.78,233.54,402.38,139.52,89.947,3692.7,2227.6,1427.8,501.94,494.7,502.11,413.77,261.04,302.01,225.43,-71.309,-173.09,2007.5,231.24,338.98
462.16,435.29,416.66,484.06,175.38,233.48,410.04,220.37,47.476,4029.7,2128.6,1458.3,501.48,494.8,502.11,413.71,266.32,301.27,224.33,-18.808,-196.17,2144.8,73.952,390.95
464.08,435.14,411.45,483.94,175.04,233.41,377.24,300.03,-0.86115,4140.5,1974.9,1381,501.01,494.9,502.11,413.69,271.45,300.61,221.88,37.247,-209.59,2354.6,38.909,428.13
466.07,435.18,406.31,483.83,174.74,233.34,310.81,365.21,-41.145,4005.9,1774.7,1208.9,500.52,495.01,502.12,413.69,276.42,300.03,216.51,79.073,-210.58,2616.3,126.64,448.67
468.1,435.4,401.26,483.73,174.49,233.27,229.66,403.23,-62.182,3651.1,1545.8,967.08,500.02,495.11,502.12,413.71,281.25,299.5,208.58,94.639,-199.44,2905.8,322.02,449.98
470.15,435.81,396.33,483.64,174.27,233.2,158.86,404.73,-59.801,3139.3,1311.6,689.45,499.49,495.22,502.13,413.75,285.94,299.03,200.13,81.418,-179.19,3192.7,593.89,432.15
472.2,436.4,391.51,483.55,174.09,233.13,120.48,366.56,-38.096,2559.1,1095.8,412.31,498.94,495.32,502.13,413.8,290.48,298.62,194,46.52,-154.61,3438.9,897.83,400.31
474.24,437.18,386.81,483.48,173.93,233.06,125.17,293.91,-7.2636,2005,917.12,168.49,498.37,495.42,502.13,413.88,294.87,298.25,192.61,3.5922,-130.91,3601.1,1181.7,365.34
476.24,438.14,382.24,483.42,173.78,232.98,168.41,200.31,20.725,1558.4,785.31,-17.972,497.76,495.52,502.14,413.96,299.08,297.93,196.96,-32.038,-112.5,3636.5,1393.5,342.72
478.2,439.28,377.79,483.37,173.64,232.91,232.82,105.12,36.554,1270.3,698.66,-135.15,497.12,495.61,502.14,414.06,303.09,297.64,206.1,-48.247,-102.09,3511.4,1489.1,349.95
480.11,440.59,373.45,483.32,173.5,232.83,295.43,28.69,36.345,1152.2,644.21,-184.07,496.44,495.7,502.15,414.16,306.89,297.39,217.34,-39.593,-100.39,3209.7,1439.6,403.17
481.96,442.06,369.21,483.29,173.35,232.76,336.26,-13.422,22.054,1174.5,600.23,-177.19,495.73,495.78,502.16,414.28,310.43,297.18,227.23,-8.6489,-106.22,2740,1235.9,513.76
483.75,443.68,365.05,483.26,173.19,232.68,344.83,-15.376,-0.095682,1275,540.61,-134.91,494.97,495.84,502.16,414.39,313.67,297,232.88,35.009,-117.16,2137.2,889.73,685.67
485.46,445.46,360.95,483.25,173.02,232.61,322.21,16.823,-22.109,1374,440.08,-81.153,494.17,495.9,502.17,414.52,316.59,296.86,233.16,77.887,-130.37,1459.5,431.08,914.14
487.1,447.36,356.91,483.23,172.83,232.53,278.67,67.222,-36.599,1393.2,279.09,-38.635,493.32,495.94,502.18,414.65,319.14,296.76,229.2,106.96,-143.34,778.15,-96.872,1185.9
488.66,449.39,352.89,483.23,172.62,232.46,228.46,115.62,-38.519,1273,47.534,-24.963,492.43,495.96,502.19,414.78,321.27,296.71,223.92,114.08,-154.34,165.45,-644.94,1481
490.15,451.53,348.9,483.23,172.39,232.39,184.22,145.19,-26.172,985.54,-253.47,-49.978,491.49,495.97,502.2,414.92,322.94,296.7,220.77,98.777,-162.47,-319.31,-1165,1775.6
491.56,453.77,344.91,483.23,172.15,232.32,153.3,148.87,-1.586,539.75,-611.71,-114.65,490.5,495.95,502.21,415.06,324.11,296.75,222.28,68.327,-167.43,-640.25,-1616.2,2045.2
492.9,456.09,340.92,483.24,171.9,232.26,137.11,131.63,29.812,-21.568,-1005.7,-211.56,489.46,495.92,502.22,415.2,324.74,296.86,228.92,34.826,-169.11,-790.27,-1968.8,2268.3
494.17,458.49,336.92,483.25,171.63,232.19,133.31,107.43,60.363,-631.48,-1407.9,-326.63,488.37,495.86,502.23,415.35,324.79,297.04,238.87,10.443,-167.33,-789.92,-2205.9,2429.1
495.37,460.95,332.9,483.26,171.37,232.13,138.92,92.123,82.103,-1213,-1788.1,-441.99,487.23,495.77,502.23,415.5,324.23,297.29,248.6,2.7877,-161.92,-680.42,-2323.8,2518.9
496.51,463.45,328.86,483.27,171.12,232.07,152.44,95.89,89.032,-1693.8,-2117.9,-539.16,486.05,495.66,502.24,415.65,323.02,297.63,254.16,12.316,-153.12,-513.17,-2330.1,2537.1
497.59,465.97,324.82,483.28,170.9,232.02,173.65,118.62,78.937,-2019.5,-2373.8,-602.29,484.81,495.52,502.25,415.81,321.15,298.06,252.63,32.761,-141.92,-338.45,-2241,2489.7
498.6,468.51,320.78,483.28,170.7,231.97,201.93,150.54,54.091,-2161.7,-2540.3,-620.59,483.53,495.35,502.26,415.98,318.6,298.58,243.31,54.168,-130.12,-196.12,-2078.9,2388.7
499.56,471.05,316.76,483.28,170.56,231.93,234.29,177.35,20.504,-2120.8,-2612.2,-589.7,482.21,495.15,502.26,416.15,315.37,299.2,228.07,67.032,-119.79,-109.95,-1868.9,2249.1
500.46,473.57,312.79,483.28,170.48,231.89,264.88,187.38,-13.951,-1923.6,-2594.3,-511.66,480.85,494.91,502.27,416.33,311.45,299.92,210.88,65.81,-112.42,-86.269,-1636.1,2087.6
501.31,476.06,308.87,483.26,170.48,231.85,286.48,176.97,-41.839,-1615.2,-2500.8,-393.89,479.45,494.65,502.27,416.52,306.86,300.76,196.37,50.596,-108.29,-116.38,-1403.4,1919.9
502.1,478.49,305.05,483.24,170.58,231.82,293.12,151.9,-58.095,-1249.7,-2352,-247.67,478.02,494.35,502.27,416.71,301.61,301.7,188.1,26.671,-106.53,-181.77,-1190,1759.7
502.85,480.86,301.36,483.21,170.79,231.8,282.58,124.38,-61.084,-879.28,-2171.2,-86.686,476.56,494.02,502.27,416.91,295.73,302.74,187.19,2.3448,-105.75,-260.52,-1010,1617.3
503.55,483.16,297.82,483.17,171.12,231.78,257.56,107.56,-52.602,-545.84,-1980.5,74.061,475.09,493.65,502.27,417.13,289.25,303.89,192,-14.048,-104.95,-333.68,-872.77,1500.2
504.2,485.35,294.48,483.11,171.61,231.77,224.99,109.91,-36.916,-275.72,-1797.6,219.25,473.6,493.25,502.27,417.35,282.21,305.14,198.89,-17.007,-103.9,-390.11,-782.21,1412.8
504.81,487.44,291.36,483.04,172.25,231.77,193.89,131.81,-19.225,-78.634,-1635,334.36,472.12,492.82,502.27,417.58,274.66,306.49,203.88,-5.6879,-103.03,-428.9,-737.39,1357.3
505.37,489.41,288.51,482.95,173.07,231.77,172.53,165.6,-4.1369,49.43,-1499.7,407.35,470.64,492.37,502.27,417.82,266.64,307.93,204.15,15.905,-102.79,-458.85,-732.94,1335.2
505.89,491.23,285.95,482.85,174.07,231.78,165.87,198.69,5.3127,120.03,-1395.4,430.6,469.18,491.88,502.26,418.07,258.23,309.44,199,40.376,-103.06,-495.57,-760.03,1347.6
506.36,492.91,283.72,482.73,175.26,231.79,174.08,218.57,7.9178,144.42,-1325.3,403.04,467.75,491.37,502.26,418.33,249.47,311.02,189.83,59.474,-103.15,-557.07,-807.67,1395.8
506.8,494.42,281.84,482.59,176.65,231.82,192.62,217.71,4.1002,126.16,-1294.8,331.7,466.37,490.84,502.25,418.59,240.43,312.66,179.72,66.716,-102.13,-659.29,-864.1,1481.5
507.19,495.77,280.34,482.43,178.25,231.85,213.93,196.35,-4.3554,56.411,-1313.4,232.49,465.05,490.28,502.24,418.86,231.17,314.34,172.72,59.206,-99.292,-812.52,-918.03,1606.4
507.55,496.93,279.23,482.25,180.05,231.89,230.22,162.33,-14.492,-86.099,-1395,129.89,463.79,489.71,502.23,419.14,221.76,316.04,173.18,38.157,-94.456,-1019.5,-959.63,1771.4
507.87,497.9,278.51,482.06,182.06,231.93,236.45,127.72,-22.523,-330.17,-1555.6,55.331,462.62,489.13,502.22,419.43,212.26,317.76,184.74,8.214,-87.931,-1275.3,-981.32,1976.4
508.16,498.67,278.2,481.84,184.26,231.98,232.4,103.87,-24.632,-703.25,-1810.2,43.837,461.54,488.53,502.21,419.71,202.72,319.48,208.96,-24.014,-80.388,-1567.9,-978.5,2219.1
508.41,499.25,278.29,481.6,186.65,232.04,222.96,96.508,-18.269,-1221.1,-2167,128.94,460.57,487.93,502.19,420,193.21,321.18,243.86,-51.682,-72.789,-1881.3,-949.97,2494.3
508.63,499.62,278.78,481.34,189.22,232.11,216.57,103.08,-3.6031,-1878.8,-2622.2,336.16,459.72,487.33,502.18,420.29,183.78,322.84,283.1,-69.306,-66.38,-2197.4,-897.91,2793.1
508.82,499.79,279.64,481.06,191.95,232.18,222.09,113.36,15.509,-2645.3,-3154.9,676.1,459,486.73,502.16,420.58,174.47,324.46,316.89,-73.907,-62.541,-2499.7,-826.99,3102.6
508.99,499.75,280.85,480.76,194.81,232.25,245.51,113.43,31.666,-3463.7,-3725.9,1138.8,458.42,486.14,502.14,420.87,165.33,326,334.92,-65.499,-62.344,-2775.1,-742.98,3405.3
509.13,499.51,282.38,480.45,197.8,232.33,287.45,91.613,35.593,-4256.3,-4279.5,1691,457.98,485.56,502.13,421.16,156.4,327.47,330.39,-46.823,-65.947,-3014.8,-651.24,3680.4
509.26,499.07,284.2,480.12,200.88,232.42,342.83,44.389,19.181,-4936.1,-4749.8,2278.2,457.68,484.99,502.11,421.44,147.72,328.84,303.53,-22.445,-72.237,-3214,-555.95,3905.1
509.36,498.45,286.26,479.78,204.03,232.5,402.86,-20.353,-20.993,-5419.6,-5071.3,2830.7,457.53,484.44,502.08,421.71,139.3,330.1,262.4,2.5011,-79.063,-3369.7,-460.38,4057.7
509.45,497.65,288.53,479.42,207.22,232.59,458.52,-84.263,-81.131,-5642.2,-5190.1,3274.6,457.52,483.91,502.06,421.97,131.17,331.25,220.48,23.557,-83.952,-3479.5,-367.71,4120.3
509.52,496.69,290.96,479.06,210.42,232.68,503.87,-124.1,-150.18,-5570.6,-5075,3544.3,457.66,483.4,502.04,422.22,123.34,332.27,191.82,37.858,-84.755,-3540.2,-281.86,4082.2
509.58,495.57,293.49,478.69,213.6,232.76,537.24,-120.26,-212.99,-5210.3,-4724.3,3594.7,457.92,482.92,502.01,422.46,115.84,333.15,185.82,44.492,-79.769,-3548.3,-207.46,3942.5
509.63,494.32,296.09,478.31,216.72,232.85,559.63,-65.162,-255.69,-4605.9,-4168.3,3410.5,458.31,482.47,501.99,422.69,108.66,333.9,203.94,44.285,-67.525,-3501.9,-149,3710.9
509.67,492.95,298.68,477.93,219.77,232.93,571.59,32.458,-270.91,-3833.7,-3465.6,3010.4,458.8,482.06,501.96,422.89,101.81,334.49,239.23,39.167,-46.939,-3401.4,-109.65,3408.2
509.71,491.49,301.24,477.56,222.71,233.01,570.75,149.43,-260.11,-2988.7,-2694.7,2444.8,459.39,481.67,501.94,423.08,95.305,334.94,278.72,31.407,-18.318,-3250.7,-90.359,3064.3
509.74,489.95,303.7,477.18,225.52,233.08,552.34,255.86,-231.67,-2169.1,-1940.9,1788.4,460.04,481.33,501.91,423.26,89.13,335.25,307.57,22.915,15.182,-3057,-89.361,2714.8
509.77,488.36,306.02,476.81,228.16,233.15,512.47,325.34,-195.99,-1461.5,-1283.2,1128.6,460.76,481.01,501.89,423.4,83.291,335.4,313.77,14.766,46.842,-2830.6,-102.08,2396.5
509.8,486.74,308.17,476.45,230.62,233.21,452.23,343.25,-160.51,-930.61,-780.92,551.11,461.5,480.74,501.86,423.53,77.787,335.42,292.22,7.1689,67.542,-2584.5,-121.16,2142.2
509.83,485.12,310.09,476.1,232.87,233.26,379.84,310.24,-127.27,-612.92,-465.22,126.96,462.25,480.5,501.84,423.63,72.616,335.3,247.01,0.021678,68.845,-2334.1,-136.7,1975.2
509.86,483.53,311.76,475.76,234.91,233.3,308.72,240.34,-93.899,-515.75,-335.14,-98.47,462.99,480.3,501.82,423.71,67.777,335.05,190.95,-6.187,46.713,-2096.6,-137.09,1905.8
509.89,481.97,313.15,475.43,236.7,233.33,252.4,155.38,-56.792,-618.89,-360.54,-112.08,463.69,480.14,501.79,423.76,63.273,334.69,141.75,-9.9048,3.9417,-1888.7,-110.61,1929.3
509.93,480.49,314.23,475.13,238.26,233.35,218.61,78.094,-14.257,-878.97,-489.94,65.647,464.34,480.01,501.78,423.79,59.103,334.22,115.92,-9.1392,-50.086,-1724.2,-47.944,2026.6
509.96,479.1,314.98,474.83,239.57,233.35,206.08,26.135,32.037,-1235.9,-661.87,385.02,464.9,479.92,501.76,423.79,55.271,333.65,122.65,-3.017,-102.43,-1611.2,55.152,2168.1
510,477.83,315.41,474.56,240.62,233.35,205.75,8.2237,77.888,-1621.4,-816.89,776.44,465.36,479.86,501.74,423.76,51.78,333.01,160.23,6.8571,-141.18,-1550.2,195.79,2319.1
510.05,476.7,315.5,474.3,241.42,233.34,205.77,22.877,118.84,-1969,-907.99,1163.1,465.7,479.83,501.73,423.71,48.635,332.3,216.65,16.586,-159.72,-1533.5,363.44,2446
510.09,475.72,315.26,474.06,241.98,233.31,197.59,59.794,152.29,-2224.1,-907.55,1474.7,465.91,479.84,501.72,423.63,45.84,331.54,274.07,22.111,-158.86,-1546.4,541.37,2522.2
510.14,474.91,314.71,473.84,242.3,233.28,179.6,103.56,178.17,-2352.5,-810.01,1659.4,465.98,479.88,501.72,423.52,43.4,330.75,315.28,22.167,-145.92,-1570.3,709.86,2531.4
510.19,474.28,313.85,473.63,242.4,233.23,156.89,138.8,197.69,-2344.6,-630.31,1691.4,465.89,479.94,501.72,423.4,41.318,329.95,329.55,19.984,-131.3,-1585.6,850.19,2469.1
510.25,473.85,312.72,473.45,242.28,233.17,137.76,155.14,211.29,-2214.3,-398.64,1573,465.65,480.03,501.72,423.25,39.596,329.14,315.64,22.204,-123.93,-1575.1,948.19,2340.4
